RNC,FileId,Time,Sequence No,Latitude,Longitude,Task Name,Call ID,Cell ID,App Throughput DL (kbit/s),App Throughput UL (kbit/s),Technology,Aggregate C/I (dB),RxLev (Sub) (dBm),RxQual (Sub),Tx Power (dBm),DL Coding Scheme,Ul Coding Scheme,DL RLC Throughput (kbps),UL RLC Throughput (kbps),DL LLC Throughput (kbps),UL LLC Throughput (kbps)
CTPA,10001005,2/24/2015 10:47:12 PM,4856,-23.570772,-46.611245,FTP DL,7,1514,,,GPRS,,,,,2,1,,244.042,,
CTPA,10001005,2/24/2015 10:47:13 PM,4857,-23.570900,-46.611233,FTP DL,7,1514,,,GPRS,,,,,2,2,,193.5,,
CTPA,10001005,2/24/2015 10:47:14 PM,4858,-23.571028,-46.611225,FTP DL,7,1514,,,GPRS,,,,,2,1,,163.544,,
CTPA,10001005,2/24/2015 10:47:15 PM,4859,-23.571157,-46.611215,FTP DL,7,1514,2.35,,GPRS,,,,,2,1,,309.428,,
CTPA,10001005,2/24/2015 10:47:16 PM,4860,-23.571287,-46.611203,FTP DL,7,1514,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:47:17 PM,4861,-23.571415,-46.611190,FTP DL,7,1514,,,GPRS,,,,,2,1,,191.713,,
CTPA,10001005,2/24/2015 10:47:18 PM,4862,-23.571543,-46.611182,FTP DL,7,1514,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:47:19 PM,4863,-23.571663,-46.611180,FTP DL,7,1514,,,GPRS,,,,,2,2,,253.843,,
CTPA,10001005,2/24/2015 10:47:20 PM,4864,-23.571760,-46.611132,FTP DL,7,1514,,,GPRS,,,,,2,1,,123.313,,
CTPA,10001005,2/24/2015 10:47:21 PM,4865,-23.571890,-46.611133,FTP DL,7,1514,,,GPRS,,,,,2,1,,62.684,,
CTPA,10001005,2/24/2015 10:47:22 PM,4866,-23.572025,-46.611123,FTP DL,7,1514,2.34,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:47:23 PM,4867,-23.572160,-46.611122,FTP DL,7,1514,,,GPRS,,,,,2,1,,102.646,,
CTPA,10001005,2/24/2015 10:47:24 PM,4868,-23.572288,-46.611110,FTP DL,7,1514,,,GPRS,,,,,2,1,,105.263,,
CTPA,10001005,2/24/2015 10:47:25 PM,4869,-23.572420,-46.611105,FTP DL,7,1514,,,GPRS,,,,,2,1,,118.738,,
CTPA,10001005,2/24/2015 10:47:26 PM,4870,-23.572545,-46.611093,FTP DL,7,1514,,,GPRS,,,,,2,2,,101.587,,
CTPA,10001005,2/24/2015 10:47:27 PM,4871,-23.572667,-46.611082,FTP DL,7,1514,2.92,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/24/2015 10:47:28 PM,4872,-23.572785,-46.611070,FTP DL,7,1514,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/24/2015 10:47:29 PM,4873,-23.572905,-46.611063,FTP DL,7,1514,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:47:30 PM,4874,-23.573027,-46.611052,FTP DL,7,1514,,,GPRS,,,,,2,1,,163.497,,
CTPA,10001005,2/24/2015 10:47:31 PM,4875,-23.573150,-46.611040,FTP DL,7,1514,,,GPRS,,,,,2,2,,114.901,,
CTPA,10001005,2/24/2015 10:47:32 PM,4876,-23.573272,-46.611025,FTP DL,7,1514,3.58,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:47:33 PM,4877,-23.573382,-46.611010,FTP DL,7,1514,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:47:34 PM,4878,-23.573487,-46.610995,FTP DL,7,1514,,,GPRS,,,,,2,1,,89.448,,
CTPA,10001005,2/24/2015 10:47:35 PM,4879,-23.573602,-46.610985,FTP DL,7,1514,,,GPRS,,,,,2,1,,157.248,,
CTPA,10001005,2/24/2015 10:47:36 PM,4880,-23.573720,-46.610972,FTP DL,7,1514,,,GPRS,,,,,1,1,,86.312,,
CTPA,10001005,2/24/2015 10:47:37 PM,4881,-23.573850,-46.610953,FTP DL,7,1514,,,GPRS,,,,,2,1,,62.016,,
CTPA,10001005,2/24/2015 10:47:38 PM,4882,-23.573990,-46.610932,FTP DL,7,1514,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/24/2015 10:47:39 PM,4883,-23.574117,-46.610923,FTP DL,7,1514,,,GPRS,,,,,2,2,,43.626,,
CTPA,10001005,2/24/2015 10:47:40 PM,4884,-23.574235,-46.610917,FTP DL,7,1514,1.88,,GPRS,,,,,2,1,,58.234,,
CTPA,10001005,2/24/2015 10:47:41 PM,4885,-23.574348,-46.610912,FTP DL,7,1514,,,GPRS,,,,,2,1,,116.363,,
CTPA,10001005,2/24/2015 10:47:42 PM,4886,-23.574460,-46.610905,FTP DL,7,1514,,,GPRS,,,,,2,1,,93.362,,
CTPA,10001005,2/24/2015 10:47:43 PM,4887,-23.574573,-46.610895,FTP DL,7,1515,,,GPRS,,,,,1,2,,,,
CTPA,10001005,2/24/2015 10:47:44 PM,4888,-23.574685,-46.610887,FTP DL,7,1515,,,GPRS,,,,,2,1,,74.985,,
CTPA,10001005,2/24/2015 10:47:45 PM,4889,-23.574797,-46.610877,FTP DL,7,1515,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:47:46 PM,4890,-23.574907,-46.610865,FTP DL,7,1515,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:47:47 PM,4891,-23.575020,-46.610855,FTP DL,7,1515,2.24,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:47:48 PM,4892,-23.575137,-46.610845,FTP DL,7,1515,,,GPRS,,,,,2,1,,269.966,,
CTPA,10001005,2/24/2015 10:47:49 PM,4893,-23.575250,-46.610835,FTP DL,7,1515,,,GPRS,,,,,2,1,,112.183,,
CTPA,10001005,2/24/2015 10:47:50 PM,4894,-23.575362,-46.610822,FTP DL,7,1515,,,GPRS,,,,,2,2,,121.442,,
CTPA,10001005,2/24/2015 10:47:51 PM,4895,-23.575472,-46.610808,FTP DL,7,1515,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/24/2015 10:47:52 PM,4896,-23.575582,-46.610798,FTP DL,7,1515,3.31,,GPRS,,,,,2,2,,175.438,,
CTPA,10001005,2/24/2015 10:47:53 PM,4897,-23.575692,-46.610785,FTP DL,7,1515,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/24/2015 10:47:54 PM,4898,-23.575803,-46.610772,FTP DL,7,1515,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/24/2015 10:47:55 PM,4899,-23.575913,-46.610760,FTP DL,7,1515,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:47:56 PM,4900,-23.576023,-46.610750,FTP DL,7,1515,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/24/2015 10:47:57 PM,4901,-23.576133,-46.610738,FTP DL,7,1515,3.7,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/24/2015 10:47:58 PM,4902,-23.576240,-46.610730,FTP DL,7,1515,,,GPRS,,,,,2,1,,165.991,,
CTPA,10001005,2/24/2015 10:47:59 PM,4903,-23.576335,-46.610720,FTP DL,7,1515,,,GPRS,,,,,1,1,,62.378,,
CTPA,10001005,2/24/2015 10:48:00 PM,4904,-23.576415,-46.610712,FTP DL,7,1515,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/24/2015 10:48:01 PM,4905,-23.576480,-46.610705,FTP DL,7,1515,3.41,,GPRS,,,,,2,1,,174.07,,
CTPA,10001005,2/24/2015 10:48:02 PM,4906,-23.576530,-46.610698,FTP DL,7,1515,,,GPRS,,,,,2,1,,165.946,,
CTPA,10001005,2/24/2015 10:48:03 PM,4907,-23.576562,-46.610693,FTP DL,7,1515,,,GPRS,,,,,2,2,,179.978,,
CTPA,10001005,2/24/2015 10:48:04 PM,4908,-23.576580,-46.610692,FTP DL,7,1515,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/24/2015 10:48:05 PM,4909,-23.576588,-46.610692,FTP DL,7,1515,3.4,,GPRS,,,,,2,1,,59.424,,
CTPA,10001005,2/24/2015 10:48:06 PM,4910,-23.576590,-46.610693,FTP DL,7,1515,,,GPRS,,,,,2,2,0,,,
CTPA,10001005,2/24/2015 10:48:07 PM,4911,-23.576588,-46.610695,FTP DL,7,1515,,,GPRS,,,,,2,1,,420.684,,
CTPA,10001005,2/24/2015 10:48:08 PM,4912,-23.576585,-46.610697,FTP DL,7,1515,,,GPRS,,,,,2,1,,406.35,,
CTPA,10001005,2/24/2015 10:48:09 PM,4913,-23.576583,-46.610698,FTP DL,7,1515,,,GPRS,,,,,1,2,383401,,,
CTPA,10001005,2/24/2015 10:49:59 PM,4914,-23.580482,-46.613322,FTP DL,8,16476,,,GPRS,,,,,,,,,,
CTPA,10001005,2/24/2015 10:50:00 PM,4915,-23.580482,-46.613322,FTP DL,8,16476,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:50:01 PM,4916,-23.580585,-46.613403,FTP DL,8,16476,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:50:02 PM,4917,-23.580688,-46.613487,FTP DL,8,16476,,,GPRS,,,,,1,2,,,,
CTPA,10001005,2/24/2015 10:50:03 PM,4918,-23.580790,-46.613570,FTP DL,8,16476,,,GPRS,,,,,1,2,,,,
CTPA,10001005,2/24/2015 10:50:04 PM,4919,-23.580893,-46.613652,FTP DL,8,16476,,,GPRS,,,,,1,2,,,,
CTPA,10001005,2/24/2015 10:50:05 PM,4920,-23.580998,-46.613735,FTP DL,8,16476,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:50:06 PM,4921,-23.581103,-46.613815,FTP DL,8,16476,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/24/2015 10:50:07 PM,4922,-23.581207,-46.613897,FTP DL,8,16476,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:50:08 PM,4923,-23.581310,-46.613980,FTP DL,8,16476,,,GPRS,,,,,2,2,,404.88,,
CTPA,10001005,2/24/2015 10:50:09 PM,4924,-23.581417,-46.614062,FTP DL,8,16476,2.79,,GPRS,,,,,2,1,,370.299,,
CTPA,10001005,2/24/2015 10:50:10 PM,4925,-23.581527,-46.614142,FTP DL,8,16476,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/24/2015 10:50:11 PM,4926,-23.581638,-46.614222,FTP DL,8,16476,,,GPRS,,,,,2,2,,316.244,,
CTPA,10001005,2/24/2015 10:50:12 PM,4927,-23.581750,-46.614302,FTP DL,8,16476,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:50:13 PM,4928,-23.581862,-46.614378,FTP DL,8,16476,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/24/2015 10:50:14 PM,4929,-23.581975,-46.614453,FTP DL,8,16476,3.27,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:50:15 PM,4930,-23.582092,-46.614527,FTP DL,8,16476,,,GPRS,,,,,2,1,,281.137,,
CTPA,10001005,2/24/2015 10:50:16 PM,4931,-23.582210,-46.614602,FTP DL,8,16476,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:50:17 PM,4932,-23.582332,-46.614680,FTP DL,8,16476,,,GPRS,,,,,2,1,,312.958,,
CTPA,10001005,2/24/2015 10:50:18 PM,4933,-23.582453,-46.614757,FTP DL,8,16476,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/24/2015 10:50:19 PM,4934,-23.582573,-46.614833,FTP DL,8,16476,,,GPRS,,,,,2,2,,234.325,,
CTPA,10001005,2/24/2015 10:50:20 PM,4935,-23.582688,-46.614907,FTP DL,8,16476,2.91,,GPRS,,,,,2,1,,181.475,,
CTPA,10001005,2/24/2015 10:50:21 PM,4936,-23.582800,-46.614978,FTP DL,8,16476,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/24/2015 10:50:22 PM,4937,-23.582907,-46.615053,FTP DL,8,16476,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:50:23 PM,4938,-23.583005,-46.615140,FTP DL,8,16476,,,GPRS,,,,,2,2,,239.432,,
CTPA,10001005,2/24/2015 10:50:24 PM,4939,-23.583093,-46.615242,FTP DL,8,16476,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:50:25 PM,4940,-23.583168,-46.615353,FTP DL,8,16476,,,GPRS,,,,,1,1,,204.997,,
CTPA,10001005,2/24/2015 10:50:26 PM,4941,-23.583232,-46.615475,FTP DL,8,16476,,,GPRS,,,,,,,,,,
CTPA,10001005,2/24/2015 10:50:27 PM,4942,-23.583315,-46.615748,FTP DL,8,12215,,,GPRS,,,,,2,2,0,31.48,,
CTPA,10001005,2/24/2015 10:50:28 PM,4943,-23.583315,-46.615748,FTP DL,8,12215,,,GPRS,,,,,2,2,,308.434,,
CTPA,10001005,2/24/2015 10:50:29 PM,4944,-23.583345,-46.615892,FTP DL,8,12215,,,GPRS,,,,,2,1,,100.235,,
CTPA,10001005,2/24/2015 10:50:30 PM,4945,-23.583375,-46.616035,FTP DL,8,12215,,,GPRS,,,,,2,1,,284.444,,
CTPA,10001005,2/24/2015 10:50:31 PM,4946,-23.583407,-46.616180,FTP DL,8,12215,1.49,,GPRS,,,,,2,1,,236.817,,
CTPA,10001005,2/24/2015 10:50:32 PM,4947,-23.583438,-46.616327,FTP DL,8,12215,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:50:33 PM,4948,-23.583470,-46.616470,FTP DL,8,12215,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:50:34 PM,4949,-23.583500,-46.616613,FTP DL,8,12215,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:50:35 PM,4950,-23.583535,-46.616755,FTP DL,8,12215,3.47,,GPRS,,,,,2,1,,278.907,,
CTPA,10001005,2/24/2015 10:50:36 PM,4951,-23.583577,-46.616895,FTP DL,8,12215,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:50:37 PM,4952,-23.583628,-46.617032,FTP DL,8,12215,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:50:38 PM,4953,-23.583690,-46.617163,FTP DL,8,12215,,,GPRS,,,,,2,1,,262.98,,
CTPA,10001005,2/24/2015 10:50:39 PM,4954,-23.583757,-46.617290,FTP DL,8,12215,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/24/2015 10:50:40 PM,4955,-23.583828,-46.617405,FTP DL,8,12215,3.61,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/24/2015 10:50:41 PM,4956,-23.583907,-46.617508,FTP DL,8,12215,,,GPRS,,,,,2,1,,247.251,,
CTPA,10001005,2/24/2015 10:50:42 PM,4957,-23.583985,-46.617600,FTP DL,8,12215,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:50:43 PM,4958,-23.584062,-46.617680,FTP DL,8,12215,,,GPRS,,,,,2,1,,245.917,,
CTPA,10001005,2/24/2015 10:50:44 PM,4959,-23.584132,-46.617745,FTP DL,8,12215,,,GPRS,,,,,2,2,,206.952,,
CTPA,10001005,2/24/2015 10:50:45 PM,4960,-23.584195,-46.617798,FTP DL,8,12215,2.83,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:50:46 PM,4961,-23.584250,-46.617840,FTP DL,8,12215,,,GPRS,,,,,2,2,,266.508,,
CTPA,10001005,2/24/2015 10:50:47 PM,4962,-23.584297,-46.617877,FTP DL,8,12215,,,GPRS,,,,,2,2,,291.666,,
CTPA,10001005,2/24/2015 10:50:48 PM,4963,-23.584335,-46.617903,FTP DL,8,12215,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/24/2015 10:50:49 PM,4964,-23.584365,-46.617923,FTP DL,8,12215,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/24/2015 10:50:50 PM,4965,-23.584385,-46.617937,FTP DL,8,12215,,,GPRS,,,,,2,1,,248.183,,
CTPA,10001005,2/24/2015 10:50:51 PM,4966,-23.584398,-46.617947,FTP DL,8,12215,,,GPRS,,,,,1,2,,266.984,,
CTPA,10001005,2/24/2015 10:50:52 PM,4967,-23.584412,-46.617952,FTP DL,8,12215,,,GSM,,,,,,,,,,
CTPA,10001005,2/24/2015 10:50:53 PM,4968,-23.584412,-46.617952,FTP DL,8,12215,,,GSM,,,,,,,,,,
CTPA,10001005,2/24/2015 10:50:54 PM,4969,-23.584417,-46.617953,FTP DL,8,15506,,,GPRS,,,,,1,1,,0,,
CTPA,10001005,2/24/2015 10:50:55 PM,4970,-23.584417,-46.617953,FTP DL,8,15506,,,GPRS,,,,,2,2,0,,,
CTPA,10001005,2/24/2015 10:50:56 PM,4971,-23.584427,-46.617958,FTP DL,8,15506,1.44,,GPRS,,,,,2,2,,441.569,,
CTPA,10001005,2/24/2015 10:50:57 PM,4972,-23.584445,-46.617972,FTP DL,8,15506,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:50:58 PM,4973,-23.584478,-46.617993,FTP DL,8,15506,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:50:59 PM,4974,-23.584522,-46.618020,FTP DL,8,15506,,,GPRS,,,,,2,1,,295.302,,
CTPA,10001005,2/24/2015 10:51:00 PM,4975,-23.584567,-46.618048,FTP DL,8,15506,4.19,,GPRS,,,,,2,1,,234.004,,
CTPA,10001005,2/24/2015 10:51:01 PM,4976,-23.584613,-46.618078,FTP DL,8,15506,,,GPRS,,,,,2,2,,298.508,,
CTPA,10001005,2/24/2015 10:51:02 PM,4977,-23.584667,-46.618112,FTP DL,8,15506,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:51:03 PM,4978,-23.584727,-46.618148,FTP DL,8,15506,5.26,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:51:04 PM,4979,-23.584795,-46.618190,FTP DL,8,15506,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:51:05 PM,4980,-23.584870,-46.618233,FTP DL,8,15506,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:51:06 PM,4981,-23.584947,-46.618277,FTP DL,8,15506,5.6,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/24/2015 10:51:07 PM,4982,-23.585020,-46.618318,FTP DL,8,15506,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:51:08 PM,4983,-23.585093,-46.618360,FTP DL,8,15506,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:51:09 PM,4984,-23.585167,-46.618402,FTP DL,8,15506,5.35,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:51:10 PM,4985,-23.585243,-46.618443,FTP DL,8,15506,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:51:11 PM,4986,-23.585328,-46.618488,FTP DL,8,15506,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:51:12 PM,4987,-23.585420,-46.618535,FTP DL,8,15506,5.45,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:51:13 PM,4988,-23.585515,-46.618585,FTP DL,8,15506,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/24/2015 10:51:14 PM,4989,-23.585615,-46.618638,FTP DL,8,15506,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:51:15 PM,4990,-23.585720,-46.618698,FTP DL,8,15506,5.23,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:51:16 PM,4991,-23.585830,-46.618763,FTP DL,8,15506,,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:51:17 PM,4992,-23.585940,-46.618828,FTP DL,8,15506,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/24/2015 10:51:18 PM,4993,-23.586045,-46.618890,FTP DL,8,15506,5.26,,GPRS,,,,,2,2,,,,
CTPA,10001005,2/24/2015 10:51:19 PM,4994,-23.586143,-46.618950,FTP DL,8,15506,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/24/2015 10:51:20 PM,4995,-23.586245,-46.619007,FTP DL,8,15506,,,GPRS,,,,,2,1,,,,
CTPA,10001005,2/24/2015 10:51:21 PM,4996,-23.586355,-46.619065,FTP DL,8,15506,5.42,,GPRS,,,,,2,2,,,,
